seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce 
ocean ocean ocean ocean coast coast grassland grassland coast coast grassland grassland trees forest trees grassland grassland grassland hills grassland trees forest trees forest trees grassland grassland grassland grassland grassland grassland grassland coast grassland coast ocean ocean ocean ocean ocean coast coast coast grassland coast coast coast grassland trees trees grassland trees grassland grassland grassland grassland coast coast coast coast coast ocean coast coast grassland coast coast coast grassland trees trees trees trees grassland grassland grassland trees trees forest forest trees trees trees trees forest deepWood forest trees grassland trees trees forest trees forest trees forest forest forest forest forest trees forest forest trees trees trees grassland grassland grassland grassland trees forest forest trees forest forest forest forest trees forest hills grassland trees forest trees forest trees grassland grassland coast ocean ocean coast ocean ocean ocean coast coast coast ocean ocean coast grassland coast coast grassland coast grassland grassland coast ocean coast coast ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean coast coast ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean 

ocean ocean ocean ocean ocean coast coast grassland grassland coast coast grassland grassland trees grassland grassland trees trees grassland trees trees forest trees trees forest trees grassland grassland coast coast grassland coast ocean coast coast ocean ocean ocean ocean coast coast grassland grassland grassland grassland coast grassland trees forest forest trees grassland grassland grassland grassland grassland coast coast grassland coast coast coast ocean coast grassland coast ocean coast coast grassland grassland trees trees grassland trees grassland trees forest forest trees trees trees forest forest forest forest trees trees grassland grassland grassland trees trees trees forest trees trees forest trees trees trees trees forest trees trees hills grassland grassland grassland trees trees trees hills grassland hills hills trees forest trees trees grassland hills trees forest trees trees grassland grassland coast ocean ocean coast grassland coast coast coast coast coast ocean ocean coast grassland grassland coast grassland grassland grassland grassland grassland grassland coast grassland grassland coast coast coast coast ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean coast grassland coast ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean 

ocean ocean ocean ocean ocean ocean coast coast coast coast coast grassland trees trees hills hills grassland trees trees grassland trees forest forest forest trees trees grassland grassland coast coast coast coast ocean ocean ocean coast coast coast coast coast grassland grassland trees trees grassland coast coast grassland trees trees grassland grassland grassland trees grassland grassland grassland grassland grassland grassland grassland coast coast coast coast coast ocean ocean ocean coast grassland grassland trees trees trees trees forest forest trees forest forest trees trees trees trees trees grassland grassland grassland trees trees trees trees grassland hills grassland grassland hills trees forest forest trees forest forest forest hills grassland grassland grassland trees forest trees grassland grassland hills hills trees forest hills trees trees forest forest forest trees grassland grassland coast coast ocean coast grassland trees grassland coast coast grassland coast ocean coast coast grassland trees grassland grassland grassland grassland grassland grassland grassland grassland hills grassland grassland grassland grassland coast ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean coast coast coast coast grassland coast ocean ocean ocean ocean ocean coast coast ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean 

ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean coast grassland grassland grassland grassland grassland trees trees trees trees forest forest trees trees trees grassland trees hills grassland grassland coast coast coast coast coast grassland grassland grassland coast coast grassland grassland trees grassland grassland grassland grassland hills forest forest hills trees trees grassland grassland grassland trees grassland trees grassland grassland grassland grassland coast ocean ocean ocean ocean ocean coast grassland grassland trees trees trees trees forest trees trees trees forest forest forest trees forest forest hills grassland grassland trees trees forest trees trees grassland grassland grassland trees forest forest trees trees forest trees trees grassland grassland trees trees forest hills forest trees trees grassland hills grassland trees grassland grassland grassland trees forest trees trees grassland trees grassland coast coast coast coast grassland coast coast grassland grassland grassland coast grassland coast coast grassland grassland grassland grassland grassland grassland coast grassland grassland grassland grassland grassland coast grassland coast ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean coast coast coast ocean coast coast grassland grassland coast grassland coast coast ocean ocean ocean coast grassland coast ocean coast coast ocean ocean ocean ocean ocean ocean ocean 

ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean coast grassland coast grassland coast grassland grassland grassland grassland trees trees trees trees trees trees trees trees grassland trees grassland grassland coast grassland coast coast grassland grassland coast coast coast grassland grassland grassland hills grassland hills grassland grassland trees trees forest trees grassland grassland grassland grassland trees trees trees grassland grassland grassland grassland grassland coast coast coast ocean ocean coast coast grassland grassland grassland grassland grassland hills hills trees forest forest trees forest trees trees trees forest trees trees forest trees forest trees trees grassland trees hills forest trees trees grassland trees forest trees trees grassland trees forest trees trees grassland trees forest trees grassland trees grassland trees grassland grassland trees trees trees forest forest trees forest hills grassland grassland grassland coast grassland coast grassland trees trees trees grassland grassland grassland grassland hills grassland grassland grassland grassland coast ocean coast grassland grassland trees grassland coast coast coast coast coast coast coast ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean coast coast grassland grassland coast grassland grassland grassland grassland grassland grassland coast grassland coast coast coast grassland grassland grassland coast grassland grassland coast coast ocean ocean ocean ocean ocean 

ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean coast grassland coast coast coast coast coast grassland trees forest forest trees forest forest trees trees trees trees forest trees trees grassland trees grassland grassland grassland grassland grassland grassland coast grassland trees trees forest trees forest hills grassland trees grassland trees trees trees trees trees trees forest forest forest hills trees grassland grassland grassland grassland grassland grassland coast coast ocean coast grassland grassland trees trees grassland hills grassland trees forest trees grassland hills hills hills grassland trees grassland trees trees trees hills grassland grassland hills grassland trees trees forest trees trees forest trees trees grassland grassland trees forest trees trees grassland grassland trees trees grassland grassland hills grassland grassland grassland trees trees trees forest trees trees forest trees trees grassland grassland grassland grassland grassland grassland trees forest trees grassland grassland hills grassland grassland grassland grassland grassland coast coast ocean ocean coast coast grassland grassland grassland grassland grassland grassland coast grassland coast ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean coast grassland trees trees grassland trees grassland trees grassland trees grassland grassland trees grassland coast coast grassland grassland grassland grassland grassland grassland grassland coast coast coast ocean ocean ocean 

ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean coast grassland coast ocean ocean ocean coast grassland trees forest forest trees trees trees trees trees forest trees forest trees forest trees trees grassland grassland trees trees grassland trees grassland trees forest forest trees trees forest trees grassland hills trees trees grassland grassland trees forest forest trees forest forest hills grassland grassland grassland grassland grassland trees grassland grassland grassland coast grassland grassland trees forest forest trees grassland trees forest forest trees grassland grassland trees grassland grassland trees trees forest trees trees grassland grassland trees forest trees forest forest trees grassland trees trees grassland trees grassland trees grassland trees forest trees trees grassland trees forest trees trees forest trees grassland trees trees grassland trees trees trees forest hills forest forest hills trees grassland grassland grassland trees trees forest trees grassland trees forest hills hills grassland grassland grassland grassland coast ocean ocean ocean coast grassland grassland coast coast coast grassland grassland grassland coast ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean coast coast grassland grassland grassland grassland grassland trees grassland grassland grassland grassland grassland coast ocean coast coast coast grassland grassland grassland grassland grassland grassland grassland coast ocean ocean ocean 

ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean coast coast coast ocean ocean ocean coast grassland trees trees forest forest forest trees trees forest forest forest trees grassland trees forest forest trees trees grassland grassland trees trees grassland grassland trees forest trees forest hills forest trees forest trees trees trees grassland grassland hills trees grassland trees trees trees grassland grassland hills grassland trees trees trees grassland grassland grassland grassland trees forest hills forest trees hills trees forest trees trees hills grassland grassland grassland trees trees forest hills grassland grassland grassland grassland trees trees forest forest forest trees grassland trees trees grassland grassland trees forest trees forest trees trees grassland trees forest trees grassland grassland hills trees hills forest trees trees forest forest forest trees hills forest trees grassland trees trees grassland grassland grassland trees trees forest trees forest forest trees grassland trees trees grassland grassland grassland coast ocean ocean ocean coast coast ocean ocean ocean coast grassland grassland coast ocean ocean ocean ocean ocean ocean ocean ocean ocean coast coast grassland grassland grassland grassland grassland grassland trees grassland grassland grassland grassland coast ocean ocean ocean ocean ocean coast grassland trees trees grassland coast grassland coast ocean ocean ocean 

ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean coast grassland grassland jungle jungle forest forest trees trees trees forest trees grassland grassland trees trees trees trees grassland grassland trees trees grassland trees forest jungle forest trees forest trees trees trees forest trees trees grassland grassland trees trees trees forest trees forest hills trees grassland trees forest forest trees trees grassland grassland grassland trees forest forest trees forest forest forest trees forest trees forest jungle grassland trees forest forest forest trees trees grassland grassland grassland grassland trees forest trees trees grassland grassland grassland grassland grassland jungle grassland jungle grassland jungle grassland grassland grassland grassland trees forest hills grassland trees trees hills trees forest forest trees forest jungle grassland hills hills grassland grassland trees trees grassland hills grassland grassland grassland jungle forest trees forest forest jungle forest trees trees grassland coast coast ocean ocean ocean ocean ocean ocean ocean ocean ocean coast coast coast ocean ocean ocean ocean ocean ocean ocean ocean coast coast grassland grassland grassland grassland coast coast coast grassland grassland grassland grassland grassland grassland coast coast ocean ocean coast grassland jungle grassland grassland coast coast grassland grassland coast ocean ocean 
