seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce seaIce 
ocean ocean ocean ocean ocean ocean ocean ocean ocean coast coast coast grassland hills forest trees grassland coast ocean ocean coast ocean coast grassland coast ocean coast grassland coast coast ocean ocean ocean ocean ocean ocean ocean coast grassland grassland grassland coast coast ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean coast coast grassland grassland grassland grassland coast coast grassland trees trees forest trees forest trees grassland grassland grassland hills hills forest forest trees grassland grassland grassland grassland trees forest trees forest forest trees grassland grassland grassland trees hills forest trees grassland grassland grassland trees grassland grassland trees forest trees trees trees trees forest trees trees trees forest deepWood forest deepWood forest trees trees trees trees trees grassland grassland grassland trees trees forest hills grassland grassland grassland coast ocean coast grassland coast ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean coast grassland coast ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean coast coast grassland grassland coast coast coast coast grassland coast ocean ocean ocean ocean ocean ocean 

ocean ocean ocean ocean ocean ocean ocean ocean ocean coast grassland grassland trees hills forest trees grassland grassland coast ocean ocean ocean coast grassland coast ocean ocean coast coast ocean ocean ocean ocean ocean ocean ocean ocean ocean coast grassland coast ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean coast coast grassland grassland trees grassland coast coast grassland grassland trees forest trees forest deepWood forest trees grassland grassland hills forest trees trees trees grassland grassland trees trees trees trees grassland trees forest trees grassland grassland grassland grassland hills forest trees trees trees trees trees trees trees grassland hills grassland trees trees grassland trees forest trees trees forest forest forest forest trees trees grassland trees forest trees trees trees grassland trees forest forest trees trees trees grassland coast ocean ocean coast ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean coast coast ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean coast grassland grassland grassland grassland grassland coast grassland grassland grassland coast coast ocean ocean ocean ocean ocean 

ocean ocean ocean ocean ocean ocean ocean ocean ocean coast grassland hills forest trees hills grassland grassland coast coast ocean ocean ocean ocean coast ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean coast grassland coast ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean coast grassland grassland grassland trees grassland coast coast grassland grassland trees forest trees forest deepWood forest trees trees grassland grassland hills trees trees forest trees trees trees grassland grassland grassland grassland trees forest trees trees trees trees grassland grassland trees trees forest forest forest forest forest forest trees hills hills forest forest trees grassland hills grassland grassland trees forest trees forest forest trees trees trees forest trees forest forest trees forest hills hills forest trees trees trees grassland coast ocean coast coast coast ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean coast coast coast coast coast coast coast ocean ocean ocean ocean ocean ocean ocean ocean coast grassland grassland grassland trees grassland grassland grassland grassland hills grassland grassland coast ocean ocean ocean ocean 

ocean ocean ocean ocean ocean coast ocean ocean ocean coast grassland trees hills grassland grassland coast coast coast ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean coast ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean coast grassland trees grassland grassland coast coast coast grassland trees trees trees forest deepWood forest trees forest trees grassland grassland grassland trees trees trees trees forest trees grassland grassland grassland grassland trees forest forest forest trees grassland grassland trees forest trees trees forest trees trees forest trees grassland grassland grassland trees trees trees grassland trees grassland grassland trees forest trees forest trees forest trees trees forest trees forest forest trees forest trees forest trees hills grassland grassland grassland coast ocean coast grassland coast ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean coast coast grassland grassland grassland grassland grassland coast coast ocean ocean ocean ocean ocean ocean ocean coast grassland coast coast grassland grassland grassland grassland grassland grassland grassland grassland coast ocean ocean ocean ocean 

ocean ocean ocean ocean coast grassland coast ocean coast coast grassland trees grassland grassland grassland coast ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean coast coast grassland grassland coast coast grassland grassland trees forest forest forest trees hills trees trees forest trees grassland hills hills hills grassland trees trees forest forest trees grassland grassland trees trees forest trees trees trees grassland grassland trees trees forest hills trees forest trees trees grassland trees grassland grassland hills hills forest hills grassland trees grassland trees forest trees forest trees trees trees trees trees forest trees trees trees forest forest forest trees forest trees grassland grassland grassland coast grassland trees grassland coast ocean ocean ocean ocean ocean ocean coast coast coast ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean coast grassland grassland trees trees grassland grassland grassland coast ocean ocean ocean ocean ocean ocean ocean ocean coast coast coast coast grassland grassland trees grassland trees grassland coast ocean ocean ocean ocean ocean 

ocean ocean ocean coast coast grassland coast coast grassland grassland grassland grassland grassland grassland coast coast ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean coast coast coast coast coast grassland grassland trees trees trees forest trees trees trees trees forest trees grassland grassland trees forest trees trees forest forest trees forest trees grassland trees trees trees forest forest trees trees grassland grassland grassland trees grassland grassland hills grassland grassland grassland trees trees trees forest forest trees forest trees grassland grassland trees trees grassland trees trees trees forest forest forest trees grassland trees grassland trees trees forest hills hills grassland grassland hills grassland coast coast grassland coast coast ocean ocean ocean ocean ocean coast coast grassland coast ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean coast coast grassland grassland grassland trees grassland grassland grassland coast ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean coast grassland grassland grassland grassland trees grassland grassland grassland coast ocean ocean ocean ocean 
